Date,Open,High,Low,Close,Adj Close,Volume
2019-10-21,46.857574,47.431095,46.857822,47.128258,47.128258,90719525
2019-10-22,47.126431,48.152119,46.862579,46.884293,46.884293,97523474
2019-10-23,46.872829,49.832886,45.992577,46.271816,46.271816,135113930
2019-10-24,46.241375,46.450855,45.921291,46.208031,46.208031,100319759
2019-10-25,46.190853,47.881149,41.206764,47.711258,47.711258,158134405
2019-10-26,47.749138,55.727291,48.169708,51.407944,51.407944,247427572
2019-10-27,51.389790,52.916916,49.459576,51.843250,51.843250,176903703
2019-10-28,51.915909,53.678783,50.673412,50.673412,50.673412,169428326
2019-10-29,50.631214,49.995018,48.505424,49.530102,49.530102,149345352
2019-10-30,49.502655,51.041008,49.191963,49.843624,49.843624,150014656
2019-10-31,49.825924,51.004608,49.077942,50.006737,50.006737,144502361
2019-11-01,49.976334,50.419430,49.638813,50.340324,50.340324,132221036
2019-11-02,50.333141,50.985184,50.289803,50.698280,50.698280,115495955
2019-11-03,50.698658,51.417328,50.109638,50.625484,50.625484,115840583
2019-11-04,50.626865,51.005028,49.322403,50.508987,50.508987,140432126
2019-11-05,50.511097,49.958851,48.899780,49.351936,49.351936,138394252
2019-11-06,49.343151,49.183403,48.571026,48.857937,48.857937,120744464
2019-11-07,48.813644,49.838539,48.954796,49.301689,49.301689,120761790
2019-11-08,49.290024,50.337578,47.638371,47.797680,47.797680,132092957
2019-11-09,47.822590,48.056423,47.523235,47.633591,47.633591,95004875
2019-11-10,47.627686,48.047058,46.476086,47.792149,47.792149,108656407
2019-11-11,47.799492,48.958416,46.906170,47.214432,47.214432,109254135
2019-11-12,47.225018,47.386032,46.485065,47.182091,47.182091,108699413
2019-11-13,47.162666,46.939873,46.540474,46.788067,46.788067,93200214
2019-11-14,46.807579,47.456779,46.734241,46.817806,46.817806,102606330
2019-11-15,46.804974,48.364815,47.001930,47.041527,47.041527,120744039
2019-11-16,47.036953,46.861599,46.217888,46.636688,46.636688,89967480
2019-11-17,46.629658,47.146851,45.921581,46.337570,46.337570,100846564
2019-11-18,46.315987,47.924786,45.821838,46.019630,46.019630,119514388
2019-11-19,45.996635,47.383789,45.645027,46.243389,46.243389,118810679
2019-11-20,46.229118,46.882854,45.592415,45.687786,45.687786,118181538
2019-11-21,45.667164,50.228920,47.053471,47.334454,47.334454,139439263
2019-11-22,47.339527,51.224304,46.162182,48.557041,48.557041,227874709
2019-11-23,48.554291,48.509750,46.614006,48.219940,48.219940,136939296
2019-11-24,48.225395,51.868191,49.212753,49.343170,49.343170,213068092
2019-11-25,49.287582,49.972897,45.175610,48.786884,48.786884,291413441
2019-11-26,48.780231,49.140583,47.652596,48.456806,48.456806,141842018
2019-11-27,48.473652,49.798485,45.579697,49.223164,49.223164,156795806
2019-11-28,49.256866,50.950409,49.131565,49.190781,49.190781,125563020
2019-11-29,49.214649,50.102844,48.039646,49.974480,49.974480,126910298
2019-11-30,49.992596,51.370903,49.271435,49.624004,49.624004,112483476
2019-12-01,49.637024,50.081554,48.227715,49.107098,49.107098,123825897
2019-12-02,49.105404,50.146660,48.527039,49.121361,49.121361,114599073
2019-12-03,49.134689,50.142193,48.861397,49.475014,49.475014,100012465
2019-12-04,49.474873,51.379223,48.865643,49.418373,49.418373,147629130
2019-12-05,49.426601,51.882641,48.460472,49.905243,49.905243,126071772
2019-12-06,49.920345,50.584969,49.547253,50.584969,50.584969,121348124
2019-12-07,50.586773,51.018658,50.586842,50.792038,50.792038,103876530
2019-12-08,50.759106,50.471825,49.423889,50.007332,50.007332,101873772
2019-12-09,49.990475,51.395397,49.694565,49.930115,49.930115,120573459
2019-12-10,49.904713,50.756634,49.539825,49.759121,49.759121,124765159
2019-12-11,49.752819,51.001034,50.105339,50.257835,50.257835,113855014
2019-12-12,50.253044,49.906864,49.207031,49.745434,49.745434,129990102
2019-12-13,49.755924,50.319595,49.861225,50.154869,50.154869,118153558
2019-12-14,50.149475,51.157528,49.676262,49.868500,49.868500,119949062
2019-12-15,49.865459,50.176964,48.383305,49.975910,49.975910,117955008
2019-12-16,49.985420,53.670776,51.668846,51.884377,51.884377,151281014
2019-12-17,51.875652,56.801418,53.733810,54.162354,54.162354,182406974
2019-12-18,54.220943,55.036922,49.139240,54.674904,54.674904,239206536
2019-12-19,54.680824,56.808987,54.448814,55.697350,55.697350,200312234
2019-12-20,55.742142,56.234169,54.903084,55.931179,55.931179,175366142
2019-12-21,55.944950,56.373783,55.511459,56.123508,56.123508,150725116
2019-12-22,56.123745,56.794514,54.144012,56.745834,56.745834,174768434
2019-12-23,56.725540,59.528286,56.962597,57.191467,57.191467,216397661
2019-12-24,57.181862,58.387489,56.325039,56.735718,56.735718,178141396
2019-12-25,56.760693,58.179123,57.103413,57.531742,57.531742,170492009
2019-12-26,57.528927,58.469700,56.982567,57.287884,57.287884,180332301
2019-12-27,57.281349,57.882732,56.518147,57.305435,57.305435,179046737
2019-12-28,57.297123,57.659637,56.785778,57.028019,57.028019,166499544
2019-12-29,57.025349,55.758835,54.021774,55.081356,55.081356,166559760
2019-12-30,55.063698,56.206196,54.860264,54.986076,54.986076,172461208
2019-12-31,54.996964,56.594719,55.317722,55.501514,55.501514,163319233
2020-01-01,55.511490,55.460392,54.853470,55.046360,55.046360,141937156
